,Contract Name,Last Day Traded,Strike,Last Price,Bid,Ask,Change,Percent Change,Volume,Open Interest,Implied Volatility,Price of Underlying,Date,Maturity Date,Option Type
702,AAPL181019P00040000,2018-03-06 7:40PM EDT,40.00,0.02,0.00,0.02,0.00,-,149,149,65.63%,164.22,"Apr 26, 2018","Oct 19, 2018",Put
703,AAPL181019P00080000,2018-04-11 9:48AM EDT,80.00,0.09,0.02,0.10,0.00,-,10,21,43.56%,164.22,"Apr 26, 2018","Oct 19, 2018",Put
704,AAPL181019P00085000,2018-03-19 11:59AM EDT,85.00,0.10,0.00,0.00,0.00,-,11,137,25.00%,164.22,"Apr 26, 2018","Oct 19, 2018",Put
705,AAPL181019P00090000,2018-04-20 12:55PM EDT,90.00,0.21,0.12,0.29,+0.11,+110.00%,10,300,42.92%,164.22,"Apr 26, 2018","Oct 19, 2018",Put
706,AAPL181019P00095000,2018-03-29 11:56PM EDT,95.00,0.49,0.28,0.41,0.00,-,12,0,41.75%,164.22,"Apr 26, 2018","Oct 19, 2018",Put
707,AAPL181019P00100000,2018-04-24 3:50PM EDT,100.00,0.30,0.00,0.00,0.00,-,2,26,12.50%,164.22,"Apr 26, 2018","Oct 19, 2018",Put
708,AAPL181019P00105000,2018-04-24 10:03AM EDT,105.00,0.36,0.00,0.00,0.00,-,2,121,12.50%,164.22,"Apr 26, 2018","Oct 19, 2018",Put
709,AAPL181019P00110000,2018-04-11 3:17PM EDT,110.00,0.50,0.00,0.00,0.00,-,10,578,12.50%,164.22,"Apr 26, 2018","Oct 19, 2018",Put
710,AAPL181019P00115000,2018-04-25 1:40PM EDT,115.00,0.69,0.00,0.00,0.00,-,3,300,12.50%,164.22,"Apr 26, 2018","Oct 19, 2018",Put
711,AAPL181019P00120000,2018-04-26 9:30AM EDT,120.00,1.00,0.00,0.00,0.00,-,90,251,12.50%,164.22,"Apr 26, 2018","Oct 19, 2018",Put
712,AAPL181019P00125000,2018-04-25 3:33PM EDT,125.00,1.29,0.00,0.00,0.00,-,20,158,6.25%,164.22,"Apr 26, 2018","Oct 19, 2018",Put
713,AAPL181019P00130000,2018-04-26 2:45PM EDT,130.00,1.74,0.00,0.00,0.00,-,7,392,6.25%,164.22,"Apr 26, 2018","Oct 19, 2018",Put
714,AAPL181019P00135000,2018-04-26 11:27AM EDT,135.00,2.24,0.00,0.00,0.00,-,12,310,6.25%,164.22,"Apr 26, 2018","Oct 19, 2018",Put
715,AAPL181019P00140000,2018-04-26 2:29PM EDT,140.00,3.20,0.00,0.00,0.00,-,13,327,6.25%,164.22,"Apr 26, 2018","Oct 19, 2018",Put
716,AAPL181019P00145000,2018-04-26 3:40PM EDT,145.00,4.25,0.00,0.00,0.00,-,7,435,3.13%,164.22,"Apr 26, 2018","Oct 19, 2018",Put
717,AAPL181019P00150000,2018-04-26 3:55PM EDT,150.00,5.35,0.00,0.00,0.00,-,62,"2,201",3.13%,164.22,"Apr 26, 2018","Oct 19, 2018",Put
718,AAPL181019P00155000,2018-04-26 1:58PM EDT,155.00,7.15,0.00,0.00,0.00,-,3,"2,147",1.56%,164.22,"Apr 26, 2018","Oct 19, 2018",Put
719,AAPL181019P00160000,2018-04-26 12:26PM EDT,160.00,9.15,0.00,0.00,0.00,-,8,"1,246",0.78%,164.22,"Apr 26, 2018","Oct 19, 2018",Put
720,AAPL181019P00165000,2018-04-26 3:59PM EDT,165.00,11.30,0.00,0.00,0.00,-,22,840,0.00%,164.22,"Apr 26, 2018","Oct 19, 2018",Put
721,AAPL181019P00170000,2018-04-24 1:00PM EDT,170.00,15.40,0.00,0.00,0.00,-,32,0,0.00%,164.22,"Apr 26, 2018","Oct 19, 2018",Put
722,AAPL181019P00175000,2018-04-26 2:43PM EDT,175.00,17.15,0.00,0.00,0.00,-,1,"1,680",0.00%,164.22,"Apr 26, 2018","Oct 19, 2018",Put
723,AAPL181019P00180000,2018-04-24 9:46AM EDT,180.00,19.15,0.00,0.00,0.00,-,15,378,0.00%,164.22,"Apr 26, 2018","Oct 19, 2018",Put
724,AAPL181019P00185000,2018-04-26 11:30AM EDT,185.00,23.45,0.00,0.00,0.00,-,1,203,0.00%,164.22,"Apr 26, 2018","Oct 19, 2018",Put
725,AAPL181019P00190000,2018-04-23 2:08PM EDT,190.00,28.20,0.00,0.00,0.00,-,2,271,0.00%,164.22,"Apr 26, 2018","Oct 19, 2018",Put
726,AAPL181019P00195000,2018-03-15 10:50AM EDT,195.00,21.65,21.75,22.10,+2.10,+10.74%,75,18,0.00%,164.22,"Apr 26, 2018","Oct 19, 2018",Put
727,AAPL181019P00200000,2018-04-20 10:42AM EDT,200.00,33.81,35.50,36.20,+2.22,+7.03%,3,50,17.07%,164.22,"Apr 26, 2018","Oct 19, 2018",Put
728,AAPL181019P00205000,2018-04-20 9:42AM EDT,205.00,37.46,39.90,40.90,+4.92,+15.12%,1,29,15.28%,164.22,"Apr 26, 2018","Oct 19, 2018",Put
729,AAPL181019P00210000,2018-04-17 11:08AM EDT,210.00,33.37,43.30,47.10,0.00,-,5,5,25.99%,164.22,"Apr 26, 2018","Oct 19, 2018",Put
730,AAPL181019P00220000,2018-03-23 11:49PM EDT,220.00,51.00,55.00,56.00,0.00,-,20,20,21.00%,164.22,"Apr 26, 2018","Oct 19, 2018",Put
731,AAPL190621C00100000,2018-04-20 1:35PM EDT,100.00,67.35,65.00,69.40,-6.75,-9.11%,20,11,46.12%,164.22,"Apr 26, 2018","Jun 21, 2019",Call
732,AAPL190621C00110000,2018-04-20 10:39AM EDT,110.00,60.00,56.00,60.50,-6.13,-9.27%,2,50,42.39%,164.22,"Apr 26, 2018","Jun 21, 2019",Call
733,AAPL190621C00120000,2018-04-24 3:34PM EDT,120.00,46.00,0.00,0.00,0.00,-,31,57,0.00%,164.22,"Apr 26, 2018","Jun 21, 2019",Call
734,AAPL190621C00125000,2018-04-23 2:27PM EDT,125.00,44.00,0.00,0.00,0.00,-,1,0,0.00%,164.22,"Apr 26, 2018","Jun 21, 2019",Call
735,AAPL190621C00130000,2018-04-26 12:05PM EDT,130.00,40.00,0.00,0.00,0.00,-,30,159,0.00%,164.22,"Apr 26, 2018","Jun 21, 2019",Call
736,AAPL190621C00135000,2018-04-20 12:19PM EDT,135.00,38.00,36.55,40.25,-10.07,-20.95%,5,19,35.75%,164.22,"Apr 26, 2018","Jun 21, 2019",Call
737,AAPL190621C00140000,2018-04-25 3:38PM EDT,140.00,32.55,0.00,0.00,0.00,-,2,241,0.00%,164.22,"Apr 26, 2018","Jun 21, 2019",Call
738,AAPL190621C00145000,2018-04-24 3:47PM EDT,145.00,28.00,0.00,0.00,0.00,-,21,0,0.00%,164.22,"Apr 26, 2018","Jun 21, 2019",Call
739,AAPL190621C00150000,2018-04-24 1:51PM EDT,150.00,25.00,0.00,0.00,0.00,-,1,0,0.00%,164.22,"Apr 26, 2018","Jun 21, 2019",Call
740,AAPL190621C00155000,2018-04-26 12:04PM EDT,155.00,23.25,0.00,0.00,0.00,-,5,99,0.00%,164.22,"Apr 26, 2018","Jun 21, 2019",Call
741,AAPL190621C00160000,2018-04-24 3:51PM EDT,160.00,20.03,0.00,0.00,0.00,-,638,0,0.00%,164.22,"Apr 26, 2018","Jun 21, 2019",Call
742,AAPL190621C00165000,2018-04-26 3:30PM EDT,165.00,17.70,0.00,0.00,0.00,-,9,522,0.10%,164.22,"Apr 26, 2018","Jun 21, 2019",Call
743,AAPL190621C00170000,2018-04-26 3:40PM EDT,170.00,15.30,0.00,0.00,0.00,-,23,"1,395",0.78%,164.22,"Apr 26, 2018","Jun 21, 2019",Call
744,AAPL190621C00175000,2018-04-26 3:22PM EDT,175.00,13.20,0.00,0.00,0.00,-,81,980,1.56%,164.22,"Apr 26, 2018","Jun 21, 2019",Call
745,AAPL190621C00180000,2018-04-26 3:42PM EDT,180.00,11.80,0.00,0.00,0.00,-,28,538,1.56%,164.22,"Apr 26, 2018","Jun 21, 2019",Call
746,AAPL190621C00185000,2018-04-26 12:07PM EDT,185.00,10.00,0.00,0.00,0.00,-,31,353,3.13%,164.22,"Apr 26, 2018","Jun 21, 2019",Call
747,AAPL190621C00190000,2018-04-26 1:29PM EDT,190.00,8.35,0.00,0.00,0.00,-,9,849,3.13%,164.22,"Apr 26, 2018","Jun 21, 2019",Call
748,AAPL190621C00195000,2018-04-24 3:04PM EDT,195.00,6.87,0.00,0.00,0.00,-,67,0,3.13%,164.22,"Apr 26, 2018","Jun 21, 2019",Call
749,AAPL190621C00200000,2018-04-26 3:22PM EDT,200.00,6.04,0.00,0.00,0.00,-,2,620,3.13%,164.22,"Apr 26, 2018","Jun 21, 2019",Call
750,AAPL190621C00205000,2018-04-26 2:00PM EDT,205.00,5.09,0.00,0.00,0.00,-,8,187,3.13%,164.22,"Apr 26, 2018","Jun 21, 2019",Call
751,AAPL190621C00210000,2018-04-26 2:52PM EDT,210.00,4.19,0.00,0.00,0.00,-,18,354,6.25%,164.22,"Apr 26, 2018","Jun 21, 2019",Call
752,AAPL190621C00215000,2018-04-25 3:32PM EDT,215.00,3.70,0.00,0.00,0.00,-,5,236,6.25%,164.22,"Apr 26, 2018","Jun 21, 2019",Call
753,AAPL190621C00220000,2018-04-25 3:50PM EDT,220.00,3.33,0.00,0.00,0.00,-,8,95,6.25%,164.22,"Apr 26, 2018","Jun 21, 2019",Call
754,AAPL190621C00225000,2018-04-20 12:51PM EDT,225.00,2.50,2.00,3.65,-1.50,-37.50%,7,90,26.42%,164.22,"Apr 26, 2018","Jun 21, 2019",Call
755,AAPL190621C00230000,2018-04-24 12:22PM EDT,230.00,2.15,0.00,0.00,0.00,-,6,0,6.25%,164.22,"Apr 26, 2018","Jun 21, 2019",Call
756,AAPL190621C00235000,2018-03-16 1:16PM EDT,235.00,4.00,3.40,4.75,+0.30,+8.11%,6,44,31.19%,164.22,"Apr 26, 2018","Jun 21, 2019",Call
757,AAPL190621C00240000,2018-04-17 1:58PM EDT,240.00,2.55,1.14,2.29,0.00,-,2,37,26.23%,164.22,"Apr 26, 2018","Jun 21, 2019",Call
758,AAPL190621C00245000,2018-03-28 2:31PM EDT,245.00,2.17,0.00,5.00,0.00,-,1,11,33.96%,164.22,"Apr 26, 2018","Jun 21, 2019",Call
759,AAPL190621C00250000,2018-04-24 3:06PM EDT,250.00,1.65,0.00,0.00,0.00,-,3,141,6.25%,164.22,"Apr 26, 2018","Jun 21, 2019",Call
760,AAPL190621C00255000,2018-02-24 12:49AM EDT,255.00,1.95,0.78,3.20,0.00,-,2,0,31.72%,164.22,"Apr 26, 2018","Jun 21, 2019",Call
761,AAPL190621C00260000,2018-04-20 10:24AM EDT,260.00,0.85,0.42,1.28,-0.35,-29.17%,6,60,26.36%,164.22,"Apr 26, 2018","Jun 21, 2019",Call
762,AAPL190621C00265000,2018-04-24 12:48PM EDT,265.00,0.55,0.00,0.00,0.00,-,10,45,6.25%,164.22,"Apr 26, 2018","Jun 21, 2019",Call
763,AAPL190621C00270000,2018-04-23 1:12PM EDT,270.00,0.55,0.00,0.00,0.00,-,4,25,12.50%,164.22,"Apr 26, 2018","Jun 21, 2019",Call
764,AAPL190621C00275000,2018-04-24 3:31PM EDT,275.00,0.50,0.00,0.00,0.00,-,10,22,12.50%,164.22,"Apr 26, 2018","Jun 21, 2019",Call
765,AAPL190621C00280000,2018-04-04 11:55AM EDT,280.00,0.60,0.08,1.19,-0.53,-46.90%,24,10,29.08%,164.22,"Apr 26, 2018","Jun 21, 2019",Call
766,AAPL190621C00285000,2018-04-11 3:57PM EDT,285.00,0.50,0.00,1.23,0.00,-,2,119,30.01%,164.22,"Apr 26, 2018","Jun 21, 2019",Call
767,AAPL190621C00290000,2018-04-24 12:01PM EDT,290.00,0.24,0.00,0.00,0.00,-,1,0,12.50%,164.22,"Apr 26, 2018","Jun 21, 2019",Call
768,AAPL190621C00295000,2018-04-24 12:31PM EDT,295.00,0.18,0.00,0.00,0.00,-,1,0,12.50%,164.22,"Apr 26, 2018","Jun 21, 2019",Call
769,AAPL190621C00300000,2018-04-25 2:18PM EDT,300.00,0.30,0.00,0.00,0.00,-,10,804,12.50%,164.22,"Apr 26, 2018","Jun 21, 2019",Call
770,AAPL190621P00085000,2018-04-20 11:36AM EDT,85.00,0.62,0.27,0.89,+0.10,+19.23%,2,26,36.62%,164.22,"Apr 26, 2018","Jun 21, 2019",Put
771,AAPL190621P00090000,2018-04-24 1:30PM EDT,90.00,0.70,0.00,0.00,0.00,-,1,26,12.50%,164.22,"Apr 26, 2018","Jun 21, 2019",Put
772,AAPL190621P00095000,2018-04-26 12:11PM EDT,95.00,0.96,0.00,0.00,0.00,-,10,66,12.50%,164.22,"Apr 26, 2018","Jun 21, 2019",Put
773,AAPL190621P00100000,2018-04-26 3:13PM EDT,100.00,1.22,0.00,0.00,0.00,-,20,455,12.50%,164.22,"Apr 26, 2018","Jun 21, 2019",Put
774,AAPL190621P00105000,2018-04-25 12:28PM EDT,105.00,1.59,0.00,0.00,0.00,-,57,91,6.25%,164.22,"Apr 26, 2018","Jun 21, 2019",Put
775,AAPL190621P00110000,2018-04-26 3:14PM EDT,110.00,2.05,0.00,0.00,0.00,-,33,89,6.25%,164.22,"Apr 26, 2018","Jun 21, 2019",Put
776,AAPL190621P00115000,2018-04-25 3:09PM EDT,115.00,2.59,0.00,0.00,0.00,-,8,113,6.25%,164.22,"Apr 26, 2018","Jun 21, 2019",Put
777,AAPL190621P00120000,2018-04-19 3:47PM EDT,120.00,2.55,2.52,3.55,0.00,-,2,28,28.97%,164.22,"Apr 26, 2018","Jun 21, 2019",Put
778,AAPL190621P00125000,2018-04-25 12:53PM EDT,125.00,4.15,0.00,0.00,0.00,-,57,85,6.25%,164.22,"Apr 26, 2018","Jun 21, 2019",Put
779,AAPL190621P00130000,2018-04-25 3:06PM EDT,130.00,4.97,0.00,0.00,0.00,-,67,308,6.25%,164.22,"Apr 26, 2018","Jun 21, 2019",Put
780,AAPL190621P00135000,2018-04-25 12:53PM EDT,135.00,6.05,0.00,0.00,0.00,-,85,132,3.13%,164.22,"Apr 26, 2018","Jun 21, 2019",Put
781,AAPL190621P00145000,2018-04-25 3:35PM EDT,145.00,9.00,0.00,0.00,0.00,-,5,195,3.13%,164.22,"Apr 26, 2018","Jun 21, 2019",Put
782,AAPL190621P00150000,2018-04-26 12:07PM EDT,150.00,10.70,0.00,0.00,0.00,-,12,"4,507",1.56%,164.22,"Apr 26, 2018","Jun 21, 2019",Put
783,AAPL190621P00155000,2018-04-26 2:17PM EDT,155.00,12.85,0.00,0.00,0.00,-,396,"2,390",1.56%,164.22,"Apr 26, 2018","Jun 21, 2019",Put
784,AAPL190621P00160000,2018-04-26 3:31PM EDT,160.00,14.94,0.00,0.00,0.00,-,287,"3,277",0.78%,164.22,"Apr 26, 2018","Jun 21, 2019",Put
785,AAPL190621P00165000,2018-04-26 3:31PM EDT,165.00,17.31,0.00,0.00,0.00,-,10,"1,024",0.00%,164.22,"Apr 26, 2018","Jun 21, 2019",Put
786,AAPL190621P00170000,2018-04-24 12:46PM EDT,170.00,20.59,0.00,0.00,0.00,-,1,"1,206",0.00%,164.22,"Apr 26, 2018","Jun 21, 2019",Put
787,AAPL190621P00175000,2018-04-23 9:46AM EDT,175.00,21.80,0.00,0.00,0.00,-,10,"1,376",0.00%,164.22,"Apr 26, 2018","Jun 21, 2019",Put
788,AAPL190621P00180000,2018-04-18 2:17PM EDT,180.00,17.90,23.70,26.20,0.00,-,9,218,23.38%,164.22,"Apr 26, 2018","Jun 21, 2019",Put
789,AAPL190621P00190000,2018-04-23 12:20PM EDT,190.00,31.50,0.00,0.00,0.00,-,103,0,0.00%,164.22,"Apr 26, 2018","Jun 21, 2019",Put
790,AAPL190621P00195000,2018-04-17 9:38AM EDT,195.00,27.51,34.15,36.55,0.00,-,10,14,22.07%,164.22,"Apr 26, 2018","Jun 21, 2019",Put
791,AAPL190621P00200000,2018-04-24 3:24PM EDT,200.00,41.20,0.00,0.00,0.00,-,3,123,0.00%,164.22,"Apr 26, 2018","Jun 21, 2019",Put
792,AAPL190621P00210000,2018-04-05 12:57PM EDT,210.00,41.24,42.90,47.00,0.00,-,2,3,16.52%,164.22,"Apr 26, 2018","Jun 21, 2019",Put
793,AAPL190621P00220000,2018-04-27 6:58AM EDT,220.00,58.12,0.00,0.00,0.00,-,1,1,0.00%,164.22,"Apr 26, 2018","Jun 21, 2019",Put
794,AAPL190621P00245000,2018-03-03 12:46AM EDT,245.00,71.43,68.00,72.25,0.00,-,200,0,0.00%,164.22,"Apr 26, 2018","Jun 21, 2019",Put
795,AAPL190621P00250000,2018-03-03 12:46AM EDT,250.00,76.04,72.50,76.95,0.00,-,200,0,0.00%,164.22,"Apr 26, 2018","Jun 21, 2019",Put
796,AAPL190621P00300000,2018-04-27 6:58AM EDT,300.00,137.00,0.00,0.00,0.00,-,2,2,0.00%,164.22,"Apr 26, 2018","Jun 21, 2019",Put
797,AAPL200619C00085000,2018-04-24 12:59PM EDT,85.00,79.00,0.00,0.00,0.00,-,1,0,0.00%,164.22,"Apr 26, 2018","Jun 19, 2020",Call
798,AAPL200619C00090000,2018-04-24 12:27PM EDT,90.00,75.50,0.00,0.00,0.00,-,5,35,0.00%,164.22,"Apr 26, 2018","Jun 19, 2020",Call
799,AAPL200619C00095000,2018-04-11 11:20AM EDT,95.00,79.99,79.00,84.00,0.00,-,30,31,51.23%,164.22,"Apr 26, 2018","Jun 19, 2020",Call
800,AAPL200619C00100000,2018-04-26 11:37AM EDT,100.00,68.50,0.00,0.00,0.00,-,3,254,0.00%,164.22,"Apr 26, 2018","Jun 19, 2020",Call
801,AAPL200619C00105000,2018-04-25 3:48PM EDT,105.00,62.67,0.00,0.00,0.00,-,8,28,0.00%,164.22,"Apr 26, 2018","Jun 19, 2020",Call
802,AAPL200619C00110000,2018-04-26 12:16PM EDT,110.00,59.00,0.00,0.00,0.00,-,1,18,0.00%,164.22,"Apr 26, 2018","Jun 19, 2020",Call
803,AAPL200619C00115000,2018-04-24 2:03PM EDT,115.00,54.15,0.00,0.00,0.00,-,2,10,0.00%,164.22,"Apr 26, 2018","Jun 19, 2020",Call
804,AAPL200619C00120000,2018-04-24 2:05PM EDT,120.00,50.00,0.00,0.00,0.00,-,3,30,0.00%,164.22,"Apr 26, 2018","Jun 19, 2020",Call
805,AAPL200619C00125000,2018-04-25 12:35PM EDT,125.00,48.80,0.00,0.00,0.00,-,2,39,0.00%,164.22,"Apr 26, 2018","Jun 19, 2020",Call
806,AAPL200619C00130000,2018-04-20 12:50PM EDT,130.00,47.95,46.00,49.25,-4.33,-8.28%,11,21,34.16%,164.22,"Apr 26, 2018","Jun 19, 2020",Call
807,AAPL200619C00135000,2018-04-26 12:32PM EDT,135.00,40.00,0.00,0.00,0.00,-,10,211,0.00%,164.22,"Apr 26, 2018","Jun 19, 2020",Call
808,AAPL200619C00140000,2018-04-24 3:31PM EDT,140.00,37.50,0.00,0.00,0.00,-,31,296,0.00%,164.22,"Apr 26, 2018","Jun 19, 2020",Call
809,AAPL200619C00145000,2018-04-25 3:23PM EDT,145.00,35.60,0.00,0.00,0.00,-,2,70,0.00%,164.22,"Apr 26, 2018","Jun 19, 2020",Call
810,AAPL200619C00150000,2018-04-25 3:43PM EDT,150.00,32.60,0.00,0.00,0.00,-,49,381,0.00%,164.22,"Apr 26, 2018","Jun 19, 2020",Call
811,AAPL200619C00155000,2018-04-26 2:17PM EDT,155.00,30.00,0.00,0.00,0.00,-,24,123,0.00%,164.22,"Apr 26, 2018","Jun 19, 2020",Call
812,AAPL200619C00160000,2018-04-24 3:36PM EDT,160.00,26.55,0.00,0.00,0.00,-,20,0,0.00%,164.22,"Apr 26, 2018","Jun 19, 2020",Call
813,AAPL200619C00165000,2018-04-26 2:52PM EDT,165.00,24.70,0.00,0.00,0.00,-,21,569,0.10%,164.22,"Apr 26, 2018","Jun 19, 2020",Call
814,AAPL200619C00170000,2018-04-25 2:17PM EDT,170.00,23.00,0.00,0.00,0.00,-,126,576,0.78%,164.22,"Apr 26, 2018","Jun 19, 2020",Call
815,AAPL200619C00175000,2018-04-26 3:15PM EDT,175.00,21.45,0.00,0.00,0.00,-,2,553,0.78%,164.22,"Apr 26, 2018","Jun 19, 2020",Call
816,AAPL200619C00180000,2018-04-26 3:10PM EDT,180.00,19.00,0.00,0.00,0.00,-,2,523,1.56%,164.22,"Apr 26, 2018","Jun 19, 2020",Call
817,AAPL200619C00185000,2018-04-26 11:24AM EDT,185.00,17.05,0.00,0.00,0.00,-,40,392,1.56%,164.22,"Apr 26, 2018","Jun 19, 2020",Call
818,AAPL200619C00190000,2018-04-25 1:21PM EDT,190.00,16.20,0.00,0.00,0.00,-,2,202,1.56%,164.22,"Apr 26, 2018","Jun 19, 2020",Call
819,AAPL200619C00195000,2018-04-24 2:05PM EDT,195.00,13.57,0.00,0.00,0.00,-,31,46,3.13%,164.22,"Apr 26, 2018","Jun 19, 2020",Call
820,AAPL200619C00200000,2018-04-25 2:05PM EDT,200.00,13.00,0.00,0.00,0.00,-,83,357,3.13%,164.22,"Apr 26, 2018","Jun 19, 2020",Call
821,AAPL200619C00205000,2018-04-24 2:49PM EDT,205.00,11.61,0.00,0.00,0.00,-,15,81,3.13%,164.22,"Apr 26, 2018","Jun 19, 2020",Call
822,AAPL200619C00210000,2018-04-26 12:01PM EDT,210.00,10.55,0.00,0.00,0.00,-,1,237,3.13%,164.22,"Apr 26, 2018","Jun 19, 2020",Call
823,AAPL200619C00215000,2018-04-24 3:20PM EDT,215.00,9.30,0.00,0.00,0.00,-,11,71,3.13%,164.22,"Apr 26, 2018","Jun 19, 2020",Call
824,AAPL200619C00220000,2018-04-26 3:38PM EDT,220.00,8.13,0.00,0.00,0.00,-,18,97,3.13%,164.22,"Apr 26, 2018","Jun 19, 2020",Call
825,AAPL200619C00230000,2018-04-26 11:33AM EDT,230.00,7.19,0.00,0.00,0.00,-,1,69,6.25%,164.22,"Apr 26, 2018","Jun 19, 2020",Call
826,AAPL200619C00235000,2018-04-26 11:53AM EDT,235.00,6.30,0.00,0.00,0.00,-,1,52,6.25%,164.22,"Apr 26, 2018","Jun 19, 2020",Call
827,AAPL200619C00240000,2018-04-24 12:20PM EDT,240.00,5.00,0.00,0.00,0.00,-,12,0,6.25%,164.22,"Apr 26, 2018","Jun 19, 2020",Call
828,AAPL200619C00250000,2018-04-25 12:59PM EDT,250.00,4.47,0.00,0.00,0.00,-,27,111,6.25%,164.22,"Apr 26, 2018","Jun 19, 2020",Call
829,AAPL200619C00260000,2018-04-20 9:51AM EDT,260.00,4.05,2.80,6.40,-0.38,-8.58%,2,20,29.33%,164.22,"Apr 26, 2018","Jun 19, 2020",Call
830,AAPL200619C00270000,2018-03-13 5:17PM EDT,270.00,5.00,3.00,7.15,0.00,-,1,1,31.90%,164.22,"Apr 26, 2018","Jun 19, 2020",Call
831,AAPL200619C00280000,2018-04-23 10:43AM EDT,280.00,2.83,0.00,0.00,0.00,-,1,0,6.25%,164.22,"Apr 26, 2018","Jun 19, 2020",Call
832,AAPL200619C00290000,2018-04-09 11:59AM EDT,290.00,2.70,0.13,2.85,0.00,-,12,107,26.92%,164.22,"Apr 26, 2018","Jun 19, 2020",Call
833,AAPL200619C00300000,2018-04-26 3:46PM EDT,300.00,1.55,0.00,0.00,0.00,-,18,507,6.25%,164.22,"Apr 26, 2018","Jun 19, 2020",Call
834,AAPL200619P00085000,2018-04-26 12:08PM EDT,85.00,1.40,0.00,0.00,0.00,-,1,140,12.50%,164.22,"Apr 26, 2018","Jun 19, 2020",Put
835,AAPL200619P00090000,2018-04-20 11:36AM EDT,90.00,1.53,0.00,2.37,+0.12,+8.51%,15,205,31.07%,164.22,"Apr 26, 2018","Jun 19, 2020",Put
836,AAPL200619P00095000,2018-04-23 12:47PM EDT,95.00,2.32,0.00,0.00,0.00,-,10,117,6.25%,164.22,"Apr 26, 2018","Jun 19, 2020",Put
837,AAPL200619P00100000,2018-04-26 3:36PM EDT,100.00,2.58,0.00,0.00,0.00,-,5,148,6.25%,164.22,"Apr 26, 2018","Jun 19, 2020",Put
838,AAPL200619P00105000,2018-04-19 3:58PM EDT,105.00,2.85,1.00,4.25,0.00,-,2,7,29.24%,164.22,"Apr 26, 2018","Jun 19, 2020",Put
839,AAPL200619P00110000,2018-04-23 2:50PM EDT,110.00,4.30,0.00,0.00,0.00,-,24,145,6.25%,164.22,"Apr 26, 2018","Jun 19, 2020",Put
840,AAPL200619P00115000,2018-04-24 12:57PM EDT,115.00,5.50,0.00,0.00,0.00,-,36,112,6.25%,164.22,"Apr 26, 2018","Jun 19, 2020",Put
841,AAPL200619P00120000,2018-04-25 9:33AM EDT,120.00,6.31,0.00,0.00,0.00,-,1,112,3.13%,164.22,"Apr 26, 2018","Jun 19, 2020",Put
842,AAPL200619P00125000,2018-04-24 1:56PM EDT,125.00,8.00,0.00,0.00,0.00,-,7,70,3.13%,164.22,"Apr 26, 2018","Jun 19, 2020",Put
843,AAPL200619P00130000,2018-04-26 12:04PM EDT,130.00,9.02,0.00,0.00,0.00,-,30,513,3.13%,164.22,"Apr 26, 2018","Jun 19, 2020",Put
844,AAPL200619P00135000,2018-04-24 2:05PM EDT,135.00,11.20,0.00,0.00,0.00,-,12,88,3.13%,164.22,"Apr 26, 2018","Jun 19, 2020",Put
845,AAPL200619P00140000,2018-04-26 12:31PM EDT,140.00,11.85,0.00,0.00,0.00,-,1,652,3.13%,164.22,"Apr 26, 2018","Jun 19, 2020",Put
846,AAPL200619P00145000,2018-04-26 12:04PM EDT,145.00,13.68,0.00,0.00,0.00,-,30,238,1.56%,164.22,"Apr 26, 2018","Jun 19, 2020",Put
847,AAPL200619P00150000,2018-04-26 3:21PM EDT,150.00,15.50,0.00,0.00,0.00,-,10,318,1.56%,164.22,"Apr 26, 2018","Jun 19, 2020",Put
848,AAPL200619P00155000,2018-04-24 3:56PM EDT,155.00,18.45,0.00,0.00,0.00,-,21,127,0.78%,164.22,"Apr 26, 2018","Jun 19, 2020",Put
849,AAPL200619P00160000,2018-04-24 2:52PM EDT,160.00,20.88,0.00,0.00,0.00,-,6,203,0.39%,164.22,"Apr 26, 2018","Jun 19, 2020",Put
850,AAPL200619P00165000,2018-04-26 11:18AM EDT,165.00,22.15,0.00,0.00,0.00,-,5,110,0.00%,164.22,"Apr 26, 2018","Jun 19, 2020",Put
851,AAPL200619P00170000,2018-04-24 3:42PM EDT,170.00,26.00,0.00,0.00,0.00,-,69,256,0.00%,164.22,"Apr 26, 2018","Jun 19, 2020",Put
852,AAPL200619P00175000,2018-04-24 2:59PM EDT,175.00,28.93,0.00,0.00,0.00,-,1,121,0.00%,164.22,"Apr 26, 2018","Jun 19, 2020",Put
853,AAPL200619P00180000,2018-04-24 1:33PM EDT,180.00,31.64,0.00,0.00,0.00,-,14,73,0.00%,164.22,"Apr 26, 2018","Jun 19, 2020",Put
854,AAPL200619P00185000,2018-04-12 2:01PM EDT,185.00,28.97,0.00,0.00,0.00,-,1,120,0.00%,164.22,"Apr 26, 2018","Jun 19, 2020",Put
855,AAPL200619P00190000,2018-04-19 9:30AM EDT,190.00,30.45,35.05,38.85,0.00,-,5,30,23.12%,164.22,"Apr 26, 2018","Jun 19, 2020",Put
856,AAPL200619P00195000,2018-03-23 12:57PM EDT,195.00,38.06,0.00,0.00,0.00,-,61,98,0.00%,164.22,"Apr 26, 2018","Jun 19, 2020",Put
857,AAPL200619P00200000,2018-04-25 2:06PM EDT,200.00,43.19,0.00,0.00,0.00,-,56,27,0.00%,164.22,"Apr 26, 2018","Jun 19, 2020",Put
